Primary Type,Description,Location,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
THEFT,OVER $500,STREET,FALSE,FALSE,1833,18,2,8,6,1178037,1905414,2022,11-12-2022 15:46,41.89577456,-87.62155265,"(41.895774559, -87.621552652)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1131,11,28,26,6,1146828,1897320,2022,11-12-2022 15:46,41.87421698,-87.73638368,"(41.874216976, -87.736383684)"
THEFT,OVER $500,STREET,FALSE,FALSE,312,3,20,69,6,1180005,1863280,2022,11-12-2022 15:46,41.78011089,-87.61561778,"(41.780110888, -87.615617777)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,825,8,16,66,6,1160301,1863456,2022,11-12-2022 15:46,41.78102244,-87.68785095,"(41.781022442, -87.687850954)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1923,19,44,6,6,1167603,1925749,2022,11-12-2022 15:46,41.95180605,-87.65928708,"(41.951806049, -87.659287084)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2032,20,47,3,6,1164753,1933357,2022,11-12-2022 15:46,41.97274375,-87.66954698,"(41.97274375, -87.669546979)"
THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,2221,22,21,73,6,1167325,1842212,2022,11-12-2022 15:46,41.72257838,-87.66270655,"(41.722578383, -87.662706548)"
THEFT,OVER $500,STREET,FALSE,FALSE,123,1,4,32,6,1176592,1896202,2022,11-12-2022 15:46,41.87052909,-87.62713817,"(41.870529094, -87.627138169)"
THEFT,OVER $500,STREET,FALSE,FALSE,1723,17,39,16,6,1149650,1927253,2022,11-12-2022 15:46,41.95630163,-87.72524328,"(41.956301627, -87.725243275)"
THEFT,OVER $500,STREET,FALSE,FALSE,613,6,21,71,6,1171472,1848147,2022,11-12-2022 15:46,41.7387752,-87.64734334,"(41.738775202, -87.647343344)"
THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2513,25,29,25,6,1130834,1910152,2022,11-12-2022 15:46,41.90971999,-87.7948117,"(41.909719991, -87.7948117)"
THEFT,OVER $500,STREET,FALSE,FALSE,1225,12,28,28,6,1163600,1897745,2022,11-12-2022 15:46,41.87504662,-87.67479246,"(41.875046618, -87.674792463)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,212,2,4,35,6,1180179,1881011,2022,11-12-2022 15:46,41.82876229,-87.61443616,"(41.828762287, -87.614436164)"
THEFT,OVER $500,STREET,FALSE,FALSE,431,4,10,51,6,1195936,1840940,2022,11-12-2022 15:46,41.7184285,-87.55795144,"(41.718428495, -87.557951435)"
THEFT,OVER $500,STREET,FALSE,FALSE,1834,18,42,8,6,1180796,1904058,2022,11-12-2022 15:46,41.89199038,-87.6114615,"(41.891990384, -87.611461502)"
THEFT,OVER $500,STREET,FALSE,FALSE,422,4,7,46,6,1194569,1852679,2022,11-12-2022 15:46,41.75067501,-87.56257312,"(41.750675007, -87.562573124)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,113,1,42,32,6,1176418,1899130,2022,11-12-2022 15:46,41.87856763,-87.6276886,"(41.878567628, -87.627688599)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,4,32,6,1175343,1897535,2022,11-12-2022 15:46,41.87421504,-87.63168361,"(41.874215036, -87.631683611)"
THEFT,OVER $500,STREET,FALSE,FALSE,1824,18,43,8,6,1177057,1908558,2022,11-12-2022 15:46,41.90442409,-87.6250566,"(41.904424094, -87.625056598)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,734,7,6,67,6,1169550,1857626,2022,11-12-2022 15:46,41.76482868,-87.65411099,"(41.764828675, -87.654110993)"
THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1160813,1909447,2022,11-12-2022 15:46,41.90721612,-87.6847004,"(41.907216115, -87.684700397)"
THEFT,OVER $500,RESIDENCE,FALSE,TRUE,432,4,10,52,6,1201785,1841841,2022,11-12-2022 15:46,41.72075436,-87.53649863,"(41.720754358, -87.536498634)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,225,2,3,37,6,1175887,1869033,2022,11-12-2022 15:46,41.79599104,-87.63054249,"(41.795991039, -87.630542489)"
THEFT,OVER $500,STREET,FALSE,FALSE,2432,24,49,1,6,1165108,1942767,2022,11-12-2022 15:46,41.99855752,-87.66797277,"(41.998557516, -87.667972766)"
THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1812,18,43,7,6,1171606,1913896,2022,11-12-2022 15:46,41.9191936,-87.64492206,"(41.919193601, -87.64492206)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1423,14,26,24,6,1158631,1908547,2022,11-12-2022 15:46,41.90479144,-87.69274053,"(41.904791439, -87.692740532)"
THEFT,OVER $500,STREET,FALSE,FALSE,1423,14,1,24,6,1158484,1909449,2022,11-12-2022 15:46,41.90726961,-87.69325578,"(41.907269612, -87.693255784)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,18,42,8,6,1176302,1903096,2022,11-12-2022 15:46,41.88945317,-87.62799483,"(41.889453169, -87.627994833)"
THEFT,OVER $500,SCHOOL - PRIVATE GROUNDS,FALSE,FALSE,2211,22,19,74,6,1152970,1838707,2022,11-12-2022 15:46,41.71325486,-87.7153798,"(41.713254861, -87.715379798)"
THEFT,OVER $500,STREET,FALSE,FALSE,122,1,42,32,6,1174911,1900351,2022,11-12-2022 15:46,41.88195199,-87.63318536,"(41.881951992, -87.633185359)"
THEFT,OVER $500,STREET,FALSE,FALSE,1631,16,29,17,6,1127163,1921361,2022,11-12-2022 15:46,41.94054138,-87.80804545,"(41.940541383, -87.808045448)"
THEFT,OVER $500,STREET,FALSE,FALSE,123,1,25,32,6,1174854,1896055,2022,11-12-2022 15:46,41.87016478,-87.63352328,"(41.870164775, -87.633523279)"
THEFT,OVER $500,STREET,FALSE,FALSE,1914,19,46,3,6,1169042,1931404,2022,11-12-2022 15:46,41.96729239,-87.65383252,"(41.967292386, -87.653832519)"
THEFT,OVER $500,STREET,FALSE,FALSE,1523,15,28,25,6,1141003,1901151,2022,11-12-2022 15:46,41.8848389,-87.75767636,"(41.884838904, -87.757676361)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,225,2,20,40,6,1178100,1868316,2022,11-12-2022 15:46,41.79397359,-87.62244909,"(41.793973589, -87.62244909)"
THEFT,OVER $500,STREET,FALSE,FALSE,1931,19,32,6,6,1164325,1919967,2022,11-12-2022 15:46,41.93601005,-87.67150107,"(41.936010054, -87.671501065)"
THEFT,OVER $500,STREET,FALSE,FALSE,2511,25,36,18,6,1130890,1919520,2022,11-12-2022 15:46,41.93542598,-87.79438969,"(41.935425978, -87.794389685)"
THEFT,OVER $500,STREET,FALSE,FALSE,2011,20,40,4,6,1155868,1935068,2022,11-12-2022 15:46,41.97762309,-87.70217259,"(41.977623086, -87.702172585)"
THEFT,OVER $500,STREET,FALSE,FALSE,1915,19,46,3,6,1169871,1928197,2022,11-12-2022 15:46,41.9584742,-87.65087832,"(41.958474197, -87.65087832)"
THEFT,OVER $500,STREET,FALSE,FALSE,1934,19,44,6,6,1170376,1921034,2022,11-12-2022 15:46,41.93880761,-87.64923195,"(41.93880761, -87.64923195)"
THEFT,OVER $500,STREET,FALSE,FALSE,1925,19,46,6,6,1170233,1925701,2022,11-12-2022 15:46,41.95161717,-87.64962069,"(41.951617169, -87.649620689)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1512,15,29,25,6,1139004,1901058,2022,11-12-2022 15:46,41.88462026,-87.76501936,"(41.884620263, -87.765019364)"
THEFT,OVER $500,STREET,FALSE,FALSE,1411,14,33,21,6,1157161,1920921,2022,11-12-2022 15:46,41.93877664,-87.69780343,"(41.938776641, -87.69780343)"
THEFT,OVER $500,STREET,FALSE,FALSE,1221,12,1,24,6,1162711,1904932,2022,11-12-2022 15:46,41.89478702,-87.67785495,"(41.894787017, -87.677854947)"
THEFT,OVER $500,STREET,FALSE,FALSE,831,8,17,66,6,1160183,1860551,2022,11-12-2022 15:46,41.77305314,-87.68836345,"(41.773053142, -87.688363447)"
THEFT,OVER $500,STREET,FALSE,FALSE,2412,24,50,2,6,1159145,1942754,2022,11-12-2022 15:46,41.99864689,-87.68990911,"(41.998646894, -87.689909114)"
THEFT,OVER $500,STREET,FALSE,FALSE,1231,12,27,28,6,1164516,1896282,2022,11-12-2022 15:46,41.87101269,-87.67147071,"(41.871012686, -87.671470711)"
THEFT,OVER $500,STREET,FALSE,FALSE,1632,16,36,17,6,1129242,1920808,2022,11-12-2022 15:46,41.93898867,-87.80041687,"(41.938988673, -87.800416873)"
THEFT,OVER $500,STREET,FALSE,FALSE,1923,19,44,6,6,1167626,1924929,2022,11-12-2022 15:46,41.94955544,-87.65922625,"(41.949555439, -87.659226245)"
THEFT,OVER $500,STREET,FALSE,FALSE,2511,25,36,18,6,1131225,1919447,2022,11-12-2022 15:46,41.93521987,-87.79316021,"(41.935219872, -87.793160208)"
THEFT,OVER $500,SMALL RETAIL STORE,TRUE,FALSE,813,8,23,65,6,1150629,1865174,2022,11-12-2022 15:46,41.78593066,-87.72326619,"(41.785930664, -87.723266186)"
THEFT,OVER $500,STREET,FALSE,FALSE,1222,12,27,27,6,1156059,1901851,2022,11-12-2022 15:46,41.88646932,-87.70236916,"(41.886469318, -87.702369164)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1223,12,27,28,6,1161529,1899982,2022,11-12-2022 15:46,41.8812285,-87.68233403,"(41.881228497, -87.682334026)"
THEFT,OVER $500,STREET,FALSE,FALSE,821,8,14,57,6,1150780,1874280,2022,11-12-2022 15:46,41.81091594,-87.72247528,"(41.810915942, -87.72247528)"
THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,831,8,17,66,6,1154658,1856986,2022,11/15/2022 03:47:29 PM,41.76338214,-87.70871181,"(41.763382143, -87.708711808)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,934,9,20,61,6,1167241,1869397,2022,11-12-2022 15:46,41.79717949,-87.66223742,"(41.79717949, -87.662237419)"
THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,1124,11,28,27,6,1156421,1898788,2022,11-12-2022 15:46,41.87805684,-87.70112267,"(41.878056836, -87.701122668)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2512,25,29,18,6,1131321,1916235,2022,11-12-2022 15:46,41.9264041,-87.79288181,"(41.926404101, -87.792881805)"
THEFT,OVER $500,STREET,FALSE,FALSE,215,2,3,38,6,1178801,1875003,2022,11-12-2022 15:46,41.81230738,-87.61967499,"(41.81230738, -87.619674987)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,2524,25,31,22,6,1150307,1915928,2022,11-12-2022 15:46,41.9252121,-87.72312433,"(41.925212095, -87.723124326)"
THEFT,OVER $500,STREET,FALSE,FALSE,1434,14,32,22,6,1163396,1912301,2022,11-12-2022 15:46,41.9149937,-87.67513147,"(41.9149937, -87.675131473)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,114,1,42,32,6,1177341,1898860,2022,11-12-2022 15:46,41.87780586,-87.62430777,"(41.877805859, -87.624307765)"
THEFT,OVER $500,STREET,FALSE,FALSE,1434,14,32,24,6,1160676,1911409,2022,11-12-2022 15:46,41.91260283,-87.68514919,"(41.912602833, -87.685149193)"
THEFT,OVER $500,STREET,FALSE,FALSE,1512,15,29,25,6,1136751,1900375,2022,11-12-2022 15:46,41.88278667,-87.7733092,"(41.882786666, -87.773309197)"
THEFT,OVER $500,STREET,FALSE,FALSE,814,8,14,56,6,1141247,1869449,2022,11-12-2022 15:46,41.79783951,-87.75756076,"(41.797839513, -87.757560762)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,814,8,23,56,6,1142940,1867661,2022,11-12-2022 15:46,41.79290166,-87.75139653,"(41.79290166, -87.751396529)"
THEFT,OVER $500,STREET,FALSE,FALSE,1215,12,27,24,6,1166539,1905450,2022,11-12-2022 15:46,41.89612734,-87.66378096,"(41.896127335, -87.663780964)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1122,11,27,23,6,1152197,1903092,2022,11-12-2022 15:46,41.8899518,-87.7165187,"(41.889951797, -87.716518699)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2411,24,50,2,6,1158464,1947039,2022,11-12-2022 15:46,42.0104191,-87.69229628,"(42.010419095, -87.692296281)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1723,17,35,16,6,1152849,1927709,2022,11-12-2022 15:46,41.95749003,-87.71347074,"(41.95749003, -87.713470743)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,133,1,4,35,6,1179389,1885691,2022,11-12-2022 15:46,41.84162265,-87.61719144,"(41.841622651, -87.617191438)"
THEFT,OVER $500,STREET,FALSE,FALSE,331,3,5,43,6,1191075,1859403,2022,11-12-2022 15:46,41.7692114,-87.5751594,"(41.769211396, -87.575159403)"
THEFT,OVER $500,STREET,FALSE,FALSE,2423,24,49,1,6,1166145,1947082,2022,11-12-2022 15:46,42.01037578,-87.6640339,"(42.010375781, -87.664033895)"
THEFT,OVER $500,STREET,FALSE,FALSE,1813,18,2,7,6,1169789,1910846,2022,11-12-2022 15:46,41.91086407,-87.65168696,"(41.910864065, -87.651686957)"
THEFT,OVER $500,STREET,FALSE,FALSE,1723,17,35,16,6,1152457,1928362,2022,11-12-2022 15:46,41.95928968,-87.71489454,"(41.959289678, -87.714894544)"
THEFT,OVER $500,STREET,FALSE,FALSE,811,8,14,56,6,1135593,1869238,2022,11-12-2022 15:46,41.79736254,-87.77830035,"(41.797362543, -87.778300346)"
THEFT,OVER $500,STREET,FALSE,FALSE,2432,24,49,1,6,1167316,1944658,2022,11-12-2022 15:46,42.00369909,-87.65979555,"(42.003699086, -87.659795546)"
THEFT,OVER $500,STREET,FALSE,FALSE,421,4,7,43,6,1193855,1854881,2022,11-12-2022 15:46,41.75673499,-87.56511746,"(41.756734991, -87.565117456)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,312,3,20,42,6,1183482,1863199,2022,11-12-2022 15:46,41.77980827,-87.60287323,"(41.779808274, -87.602873227)"
THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1424,14,1,24,6,1162614,1909429,2022,11-12-2022 15:46,41.90712916,-87.67808505,"(41.90712916, -87.678085051)"
THEFT,OVER $500,STREET,FALSE,FALSE,1223,12,27,28,6,1162403,1900473,2022,11-12-2022 15:46,41.88255761,-87.679111,"(41.882557605, -87.679111003)"
THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,24,6,1171446,1903453,2022,11-12-2022 15:46,41.89054095,-87.64581743,"(41.890540948, -87.645817429)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2531,25,29,25,6,1136500,1910307,2022,11-12-2022 15:46,41.91004583,-87.77399312,"(41.910045826, -87.773993124)"
THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,123,1,42,32,6,1177377,1897431,2022,11-12-2022 15:46,41.87388379,-87.62421893,"(41.873883785, -87.624218932)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1214,12,42,28,6,1171313,1902089,2022,11-12-2022 15:46,41.88680097,-87.64634597,"(41.886800968, -87.646345969)"
THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,24,6,1171446,1903453,2022,11-12-2022 15:46,41.89054095,-87.64581743,"(41.890540948, -87.645817429)"
THEFT,OVER $500,CHA HALLWAY / STAIRWELL / ELEVATOR,FALSE,FALSE,1212,12,26,24,6,1159951,1906248,2022,11-12-2022 15:46,41.89845565,-87.68795531,"(41.898455645, -87.687955307)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1214,12,27,28,6,1171005,1901766,2022,11-12-2022 15:46,41.8859214,-87.6474865,"(41.885921396, -87.647486499)"
THEFT,OVER $500,STREET,FALSE,FALSE,1622,16,45,15,6,1135887,1930971,2022,11-12-2022 15:46,41.96676102,-87.77575133,"(41.966761017, -87.775751329)"
THEFT,OVER $500,STREET,FALSE,FALSE,1225,12,27,28,6,1160891,1898643,2022,11-12-2022 15:46,41.87756742,-87.68471389,"(41.877567416, -87.684713886)"
THEFT,OVER $500,STREET,FALSE,FALSE,732,7,6,68,6,1172999,1856978,2022,11-12-2022 15:46,41.76297505,-87.64148857,"(41.762975053, -87.641488571)"
THEFT,OVER $500,CTA PLATFORM,FALSE,FALSE,111,1,42,32,6,1176330,1901649,2022,11-12-2022 15:46,41.88548189,-87.62793569,"(41.885481891, -87.627935689)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1925,19,46,6,6,1171969,1925027,2022,11-12-2022 15:46,41.94972951,-87.64325918,"(41.949729511, -87.643259182)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1214,12,42,28,6,1171313,1902089,2022,11-12-2022 15:46,41.88680097,-87.64634597,"(41.886800968, -87.646345969)"
THEFT,OVER $500,STREET,FALSE,FALSE,1221,12,1,24,6,1163987,1904712,2022,11-12-2022 15:46,41.89415648,-87.67317478,"(41.894156475, -87.673174779)"
THEFT,OVER $500,STREET,FALSE,FALSE,2022,20,48,77,6,1168229,1937673,2022,11-12-2022 15:46,41.98451235,-87.65663972,"(41.984512353, -87.656639724)"
THEFT,OVER $500,STREET,FALSE,FALSE,1712,17,39,14,6,1149180,1932008,2022,11-12-2022 15:46,41.96935883,-87.7268474,"(41.969358829, -87.726847399)"
THEFT,OVER $500,STREET,FALSE,FALSE,1624,16,38,15,6,1136943,1926837,2022,11-12-2022 15:46,41.955398,-87.77196809,"(41.955398004, -87.771968089)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1214,12,27,28,6,1171008,1901723,2022,11-12-2022 15:46,41.88580334,-87.64747674,"(41.885803335, -87.647476744)"
THEFT,OVER $500,STREET,FALSE,FALSE,1224,12,27,28,6,1167150,1901140,2022,11-12-2022 15:46,41.88428728,-87.66166081,"(41.884287279, -87.661660805)"
THEFT,OVER $500,STREET,FALSE,FALSE,1922,19,47,5,6,1162846,1923582,2022,11-12-2022 15:46,41.94596102,-87.67683476,"(41.94596102, -87.676834762)"
THEFT,OVER $500,STREET,FALSE,FALSE,1925,19,46,6,6,1171021,1924636,2022,11-12-2022 15:46,41.94867749,-87.6467554,"(41.948677486, -87.646755398)"
THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1923,19,46,6,6,1169976,1926105,2022,11-12-2022 15:46,41.95273138,-87.65055358,"(41.952731382, -87.650553579)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1023,10,28,29,6,1158474,1891949,2022,11-12-2022 15:46,41.85924819,-87.69377161,"(41.859248191, -87.693771607)"
THEFT,OVER $500,STREET,FALSE,FALSE,1934,19,44,6,6,1170415,1919945,2022,11-12-2022 15:46,41.93581849,-87.64912056,"(41.935818493, -87.64912056)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1215,12,27,24,6,1168183,1903622,2022,11-12-2022 15:46,41.89107581,-87.65779577,"(41.891075814, -87.657795772)"
THEFT,OVER $500,STREET,FALSE,FALSE,815,8,14,56,6,1145561,1870198,2022,11-12-2022 15:46,41.7998145,-87.74172145,"(41.799814504, -87.741721448)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1723,17,35,14,6,1152591,1929221,2022,11-12-2022 15:46,41.96164418,-87.71437909,"(41.961644177, -87.714379089)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1831,18,42,8,6,1175712,1903008,2022,11-12-2022 15:46,41.88922498,-87.63016418,"(41.88922498, -87.630164183)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1923,19,44,6,6,1170156,1924133,2022,11-12-2022 15:46,41.94731621,-87.6499497,"(41.947316205, -87.649949697)"
THEFT,OVER $500,STREET,FALSE,FALSE,1432,14,32,22,6,1160692,1913920,2022,11-12-2022 15:46,41.91949287,-87.68502068,"(41.919492868, -87.685020679)"
THEFT,OVER $500,STREET,FALSE,FALSE,1622,16,45,15,6,1136533,1930321,2022,11-12-2022 15:46,41.9649658,-87.77339166,"(41.964965795, -87.773391662)"
THEFT,OVER $500,STREET,FALSE,FALSE,1724,17,33,14,6,1154899,1929947,2022,11-12-2022 15:46,41.9635903,-87.705874,"(41.963590304, -87.705874003)"
THEFT,OVER $500,STREET,FALSE,FALSE,2024,20,48,3,6,1168507,1934714,2022,11-12-2022 15:46,41.97638675,-87.65570338,"(41.97638675, -87.655703376)"
THEFT,OVER $500,STREET,FALSE,FALSE,915,9,11,60,6,1173139,1884063,2022,11-12-2022 15:46,41.837296,-87.64017492,"(41.837295996, -87.640174921)"
THEFT,OVER $500,STREET,FALSE,FALSE,314,3,20,42,6,1184163,1862524,2022,11-12-2022 15:46,41.77794011,-87.60039771,"(41.777940112, -87.600397711)"
THEFT,OVER $500,STREET,FALSE,FALSE,1911,19,47,5,6,1159293,1928483,2022,11-12-2022 15:46,41.95948358,-87.6897591,"(41.959483578, -87.689759104)"
THEFT,OVER $500,STREET,FALSE,FALSE,1631,16,38,17,6,1121522,1920538,2022,11-12-2022 15:46,41.93837595,-87.82879639,"(41.938375946, -87.828796394)"
THEFT,OVER $500,STREET,FALSE,FALSE,2511,25,30,19,6,1133918,1918290,2022,11-12-2022 15:46,41.93199795,-87.78329042,"(41.931997945, -87.783290417)"
THEFT,OVER $500,STREET,FALSE,FALSE,1914,19,46,3,6,1168576,1931386,2022,11-12-2022 15:46,41.96725312,-87.65554646,"(41.967253122, -87.655546461)"
THEFT,OVER $500,STREET,FALSE,FALSE,1123,11,28,27,6,1152731,1901767,2022,11-12-2022 15:46,41.88630531,-87.71459269,"(41.886305312, -87.714592688)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2533,25,37,25,6,1143844,1910199,2022,11-12-2022 15:46,41.90961488,-87.74701658,"(41.909614875, -87.747016581)"
THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,24,6,1170465,1904470,2022,11-12-2022 15:46,41.89335317,-87.64939033,"(41.893353174, -87.649390334)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2031,20,40,4,6,1158526,1933393,2022,11-12-2022 15:46,41.97297265,-87.69244391,"(41.972972649, -87.692443909)"
THEFT,OVER $500,ALLEY,FALSE,FALSE,1934,19,44,6,6,1173066,1919714,2022,11-12-2022 15:46,41.93512615,-87.63938489,"(41.93512615, -87.639384889)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,TRUE,914,9,25,34,6,1175079,1889496,2022,11-12-2022 15:46,41.85216139,-87.6328937,"(41.852161388, -87.632893697)"
THEFT,OVER $500,STREET,FALSE,FALSE,811,8,14,56,6,1132917,1869727,2022,11-12-2022 15:46,41.79875144,-87.78810246,"(41.798751443, -87.788102461)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175301,1903292,2022,11-12-2022 15:46,41.89001352,-87.631665,"(41.890013524, -87.631664996)"
THEFT,OVER $500,STREET,FALSE,FALSE,1811,18,2,7,6,1166482,1915394,2022,11-12-2022 15:46,41.92341553,-87.66370519,"(41.923415527, -87.663705186)"
THEFT,OVER $500,STREET,FALSE,FALSE,915,9,11,60,6,1173193,1882046,2022,11-12-2022 15:46,41.83175998,-87.64003651,"(41.831759978, -87.640036509)"
THEFT,OVER $500,STREET,FALSE,FALSE,932,9,16,61,6,1164239,1870027,2022,11-12-2022 15:46,41.79897207,-87.67322842,"(41.798972072, -87.673228416)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,622,6,21,71,6,1172724,1847249,2022,11-12-2022 15:46,41.73628349,-87.64278268,"(41.736283491, -87.642782678)"
THEFT,OVER $500,STREET,FALSE,FALSE,215,2,3,38,6,1177266,1874537,2022,11-12-2022 15:46,41.81106348,-87.62531939,"(41.811063477, -87.625319391)"
THEFT,OVER $500,STREET,FALSE,FALSE,1211,12,26,24,6,1158220,1906326,2022,11-12-2022 15:46,41.89870524,-87.69431103,"(41.89870524, -87.694311031)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2222,22,21,73,6,1167938,1844192,2022,11-12-2022 15:46,41.72799868,-87.66040451,"(41.727998675, -87.660404506)"
THEFT,OVER $500,SCHOOL - PRIVATE BUILDING,FALSE,FALSE,1033,10,12,30,6,1156375,1888966,2022,11-12-2022 15:46,41.85110516,-87.70155697,"(41.851105156, -87.701556971)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2412,24,50,2,6,1161738,1944555,2022,11-12-2022 15:46,42.00353503,-87.68031975,"(42.003535028, -87.680319747)"
THEFT,OVER $500,STREET,FALSE,FALSE,2432,24,40,1,6,1164429,1943425,2022,11-12-2022 15:46,42.00037754,-87.67045185,"(42.000377535, -87.670451845)"
THEFT,OVER $500,STREET,FALSE,FALSE,2432,24,49,1,6,1163653,1943893,2022,11-12-2022 15:46,42.00167819,-87.67329331,"(42.001678188, -87.673293307)"
THEFT,OVER $500,STREET,FALSE,FALSE,2535,25,27,23,6,1151102,1908122,2022,11-12-2022 15:46,41.90377615,-87.72040809,"(41.903776151, -87.720408087)"
THEFT,OVER $500,STREET,FALSE,FALSE,2012,20,40,4,6,1162632,1935878,2022,11-12-2022 15:46,41.9797063,-87.67727531,"(41.979706304, -87.677275305)"
THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,2524,25,31,22,6,1149803,1915668,2022,11-12-2022 15:46,41.92450846,-87.72498305,"(41.924508458, -87.72498305)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,723,7,20,68,6,1173144,1862203,2022,11-12-2022 15:46,41.77730987,-87.64080292,"(41.777309867, -87.640802922)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1935,19,43,7,6,1171200,1916297,2022,11-12-2022 15:46,41.92579099,-87.64634307,"(41.925790994, -87.64634307)"
THEFT,OVER $500,DRUG STORE,FALSE,FALSE,924,9,15,61,6,1166298,1873549,2022,11-12-2022 15:46,41.80859321,-87.66557723,"(41.80859321, -87.665577234)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1922,19,47,5,6,1163411,1921938,2022,11-12-2022 15:46,41.9414379,-87.67480444,"(41.941437902, -87.674804443)"
THEFT,OVER $500,STREET,FALSE,FALSE,411,4,8,45,6,1186642,1850559,2022,11-12-2022 15:46,41.74504871,-87.59168793,"(41.74504871, -87.591687927)"
THEFT,OVER $500,STREET,FALSE,FALSE,1235,12,11,31,6,1171600,1892019,2022,11-12-2022 15:46,41.85916186,-87.64558833,"(41.859161863, -87.645588333)"
THEFT,OVER $500,STREET,TRUE,FALSE,1533,15,28,25,6,1143599,1898880,2022,11-12-2022 15:46,41.87855882,-87.74820019,"(41.878558822, -87.748200191)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1223,12,27,28,6,1160408,1900166,2022,11-12-2022 15:46,41.88175667,-87.68644519,"(41.881756669, -87.686445186)"
